;MB012;MB024;MB012_P;MB024_P;Sum_Einkauf;GENDERTYPEID;seg_kgm;score_kgm;alter_kl;ealter;synergie;syn012;old;sum
0;1;1;1.0;1.0;2052.26;1.0;4.0;54.31999969482422;75+       ;75+       ;2;0;1.0;
1;1;1;1.0;1.0;1690.94;1.0;3.0;76.79000091552734;75+       ;75+       ;4;0;1.0;
2;1;1;1.0;1.0;8324.2;1.0;2.0;86.83999633789062;75+       ;75+       ;35;5;1.0;
3;1;1;1.0;1.0;16678.85;1.0;4.0;49.119998931884766;75+       ;75+       ;3;1;1.0;
4;1;1;1.0;1.0;4135.15;2.0;3.0;73.55000305175781;75+       ;75+       ;40;9;1.0;
5;1;1;1.0;1.0;3954.35;1.0;4.0;53.9900016784668;75+       ;75+       ;13;0;1.0;
6;1;1;1.0;1.0;2228.93;1.0;6.0;35.290000915527344;75+       ;75+       ;6;1;1.0;
7;1;1;1.0;1.0;424.56;2.0;4.0;55.54999923706055;90-95     ;75+       ;3;1;1.0;
8;1;1;1.0;1.0;1320.82;1.0;2.0;98.37000274658203;75+       ;75+       ;43;1;1.0;
9;1;1;1.0;1.0;9876.66;1.0;5.0;48.02000045776367;75+       ;75+       ;10;1;1.0;
10;1;1;1.0;1.0;1437.41;2.0;4.0;60.36000061035156;75+       ;75+       ;33;0;1.0;
11;1;1;1.0;1.0;3479.86;2.0;4.0;54.279998779296875;75+       ;75+       ;19;2;1.0;
12;1;1;1.0;1.0;5620.01;1.0;2.0;92.2300033569336;75+       ;75+       ;11;3;1.0;
13;1;1;1.0;1.0;4057.89;2.0;2.0;83.7300033569336;75+       ;75+       ;33;0;1.0;
14;1;1;1.0;1.0;2059.86;2.0;2.0;88.04000091552734;75+       ;75+       ;2;0;1.0;
15;1;1;1.0;1.0;5147.01;1.0;3.0;66.66999816894531;75+       ;75+       ;8;1;1.0;
16;1;1;1.0;1.0;4081.59;1.0;4.0;56.060001373291016;75+       ;75+       ;27;4;1.0;
17;1;1;1.0;1.0;216.29;1.0;4.0;50.79999923706055;90-95     ;75+       ;8;1;1.0;
18;1;1;1.0;1.0;1315.81;1.0;5.0;48.65999984741211;75+       ;75+       ;14;1;1.0;
19;1;1;1.0;1.0;49927.66;2.0;1.0;100.0;90-95     ;75+       ;33;0;1.0;
20;1;1;1.0;1.0;3757.61;2.0;3.0;65.94000244140625;75+       ;75+       ;2;0;1.0;
21;1;1;1.0;1.0;5171.93;2.0;2.0;83.41000366210938;75+       ;75+       ;7;0;1.0;
22;1;1;1.0;1.0;4112.88;1.0;4.0;50.970001220703125;75+       ;75+       ;12;1;1.0;
23;1;1;1.0;1.0;14664.06;1.0;3.0;63.25;75+       ;75+       ;8;2;1.0;
24;1;1;1.0;1.0;3756.07;1.0;3.0;79.19999694824219;75+       ;75+       ;29;2;1.0;
25;1;1;1.0;1.0;4091.5;1.0;4.0;55.7400016784668;90-95     ;75+       ;12;0;1.0;
26;1;1;1.0;1.0;15070.75;1.0;4.0;50.70000076293945;90-95     ;75+       ;23;5;1.0;
27;1;1;1.0;1.0;21985.16;1.0;3.0;70.0;75+       ;75+       ;10;0;1.0;
28;1;1;1.0;1.0;472.78;2.0;4.0;62.16999816894531;75+       ;75+       ;2;0;1.0;
29;1;1;1.0;1.0;5309.52;2.0;4.0;50.20000076293945;75+       ;75+       ;25;3;1.0;
30;1;1;1.0;1.0;713.9881;2.0;4.0;55.959999084472656;75+       ;75+       ;5;0;1.0;
31;1;1;1.0;1.0;402.75;2.0;3.0;78.86000061035156;75+       ;75+       ;12;0;1.0;
32;1;1;1.0;1.0;5734.33;2.0;3.0;70.80999755859375;75+       ;75+       ;16;2;1.0;
33;1;1;1.0;1.0;14382.19;1.0;5.0;47.529998779296875;75+       ;75+       ;12;0;1.0;
34;1;1;1.0;1.0;6325.03;1.0;4.0;54.13999938964844;75+       ;75+       ;3;0;1.0;
35;1;1;1.0;1.0;17985.05;2.0;4.0;57.959999084472656;75+       ;75+       ;3;0;1.0;
36;1;1;1.0;1.0;1627.31;2.0;3.0;76.76000213623047;75+       ;75+       ;18;2;1.0;
37;1;1;1.0;1.0;8906.2;2.0;1.0;100.0;90-95     ;75+       ;63;10;1.0;
38;1;1;1.0;1.0;1746.0;1.0;3.0;76.12999725341797;75+       ;75+       ;16;2;1.0;
39;1;1;1.0;1.0;407.64;1.0;4.0;58.400001525878906;75+       ;75+       ;7;0;1.0;
40;1;1;1.0;1.0;2780.69;1.0;4.0;52.5;75+       ;75+       ;4;1;1.0;
41;1;1;1.0;1.0;2877.54;2.0;2.0;82.77999877929688;75+       ;75+       ;28;0;1.0;
42;1;1;1.0;1.0;2036.53;2.0;4.0;52.25;75+       ;75+       ;12;2;1.0;
43;1;1;1.0;1.0;2880.68;2.0;4.0;52.63999938964844;75+       ;75+       ;65;6;1.0;
44;1;1;1.0;1.0;3527.46;1.0;3.0;64.11000061035156;75+       ;75+       ;3;0;1.0;
45;1;1;1.0;1.0;2196.94;1.0;2.0;85.08000183105469;75+       ;75+       ;4;0;1.0;
46;1;1;1.0;1.0;2848.04;1.0;1.0;100.0;75+       ;75+       ;22;2;1.0;
47;1;1;1.0;1.0;6010.72;1.0;4.0;62.380001068115234;75+       ;75+       ;3;1;1.0;
48;1;1;1.0;1.0;1137.2;1.0;3.0;70.33000183105469;75+       ;75+       ;1;1;1.0;
49;1;1;1.0;1.0;860.58;2.0;3.0;74.62000274658203;75+       ;75+       ;28;1;1.0;
50;1;1;1.0;1.0;14951.77;1.0;1.0;100.0;75+       ;75+       ;30;4;1.0;
51;1;1;1.0;1.0;11592.76;1.0;2.0;89.18000030517578;75+       ;75+       ;124;4;1.0;
52;1;1;1.0;1.0;10086.82;1.0;4.0;55.689998626708984;75+       ;75+       ;54;1;1.0;
53;1;1;1.0;1.0;24268.81;1.0;4.0;58.849998474121094;75+       ;75+       ;4;2;1.0;
54;1;1;1.0;1.0;1471.0;1.0;4.0;53.7400016784668;75+       ;75+       ;13;5;1.0;
55;1;1;1.0;1.0;6738.23;2.0;2.0;87.44000244140625;75+       ;75+       ;28;0;1.0;
56;1;1;1.0;1.0;1464.18;1.0;2.0;81.72000122070312;75+       ;75+       ;13;1;1.0;
57;1;1;1.0;1.0;1680.12;2.0;3.0;78.93000030517578;75+       ;75+       ;14;2;1.0;
58;1;1;1.0;1.0;3553.19;2.0;2.0;91.29000091552734;75+       ;75+       ;30;4;1.0;
59;1;1;1.0;1.0;4068.0;1.0;4.0;50.970001220703125;75+       ;75+       ;8;0;1.0;
60;1;1;1.0;1.0;1466.71;1.0;4.0;59.130001068115234;75+       ;75+       ;25;3;1.0;
61;1;1;1.0;1.0;5388.03;2.0;4.0;53.31999969482422;90-95     ;75+       ;4;0;1.0;
62;1;1;1.0;1.0;12961.87;1.0;4.0;62.689998626708984;75+       ;75+       ;3;0;1.0;
63;1;1;1.0;1.0;2094.45;2.0;3.0;78.0;75+       ;75+       ;3;0;1.0;
64;1;1;1.0;1.0;14856.06;2.0;4.0;53.650001525878906;75+       ;75+       ;1;0;1.0;
65;1;1;1.0;1.0;3274.95;2.0;5.0;46.56999969482422;75+       ;75+       ;3;1;1.0;
66;1;1;1.0;1.0;11027.09;2.0;4.0;51.02000045776367;75+       ;75+       ;42;7;1.0;
67;1;1;1.0;1.0;2899.01;2.0;4.0;61.83000183105469;75+       ;75+       ;11;4;1.0;
68;1;1;1.0;1.0;3973.25;1.0;2.0;81.94000244140625;90-95     ;75+       ;2;0;1.0;
69;1;1;1.0;1.0;3188.6;1.0;1.0;100.0;75+       ;75+       ;17;3;1.0;
70;1;1;1.0;1.0;868.51;2.0;3.0;64.52999877929688;75+       ;75+       ;11;0;1.0;
71;1;1;1.0;1.0;1036.96;2.0;4.0;61.18000030517578;90-95     ;75+       ;6;2;1.0;
72;1;1;1.0;1.0;31485.98;1.0;3.0;68.55999755859375;75+       ;75+       ;14;0;1.0;
73;1;1;1.0;1.0;7965.58;1.0;3.0;72.13999938964844;75+       ;75+       ;5;0;1.0;
74;1;1;1.0;1.0;9318.64;1.0;3.0;76.70999908447266;75+       ;75+       ;3;1;1.0;
75;1;1;1.0;1.0;920.57;1.0;5.0;37.900001525878906;75+       ;75+       ;1;0;1.0;
76;1;1;1.0;1.0;1725.34;2.0;4.0;59.310001373291016;75+       ;75+       ;14;0;1.0;
77;1;1;1.0;1.0;4761.28;1.0;3.0;76.33000183105469;75+       ;75+       ;30;6;1.0;
78;1;1;1.0;1.0;3497.08;2.0;2.0;88.88999938964844;75+       ;75+       ;37;1;1.0;
79;1;1;1.0;1.0;5022.83;1.0;2.0;82.23999786376953;75+       ;75+       ;25;4;1.0;
80;1;1;1.0;1.0;3817.42;2.0;4.0;60.029998779296875;75+       ;75+       ;28;0;1.0;
81;1;1;1.0;1.0;21404.46;2.0;3.0;63.119998931884766;75+       ;75+       ;13;12;1.0;
82;1;1;1.0;1.0;2190.11;2.0;4.0;50.470001220703125;75+       ;75+       ;3;0;1.0;
83;1;1;1.0;1.0;4829.09;1.0;3.0;79.29000091552734;75+       ;75+       ;57;0;1.0;
84;1;1;1.0;1.0;6287.23;2.0;3.0;79.22000122070312;75+       ;75+       ;30;5;1.0;
85;1;1;1.0;1.0;6717.1845;2.0;1.0;100.0;75+       ;75+       ;25;1;1.0;
86;1;1;1.0;1.0;1181.91;1.0;2.0;82.9800033569336;75+       ;75+       ;1;2;1.0;
87;1;1;1.0;1.0;3475.52;2.0;1.0;100.0;75+       ;75+       ;70;8;1.0;
88;1;1;1.0;1.0;4864.8;2.0;4.0;52.79999923706055;90-95     ;75+       ;39;6;1.0;
89;1;1;1.0;1.0;21181.4;1.0;5.0;45.81999969482422;75+       ;75+       ;51;6;1.0;
90;1;1;1.0;1.0;14550.61;2.0;1.0;100.0;75+       ;75+       ;53;0;1.0;
91;1;1;1.0;1.0;3130.52;2.0;2.0;83.11000061035156;75+       ;75+       ;23;0;1.0;
92;1;1;1.0;1.0;5057.09;1.0;4.0;51.72999954223633;75+       ;75+       ;27;4;1.0;
93;1;1;1.0;1.0;10077.07;1.0;2.0;98.1500015258789;75+       ;75+       ;26;1;1.0;
94;1;1;1.0;1.0;3958.25;1.0;3.0;70.68000030517578;75+       ;75+       ;6;2;1.0;
95;1;1;1.0;1.0;2906.12;1.0;3.0;65.58000183105469;75+       ;75+       ;36;2;1.0;
96;1;1;1.0;1.0;1550.66;2.0;4.0;61.619998931884766;75+       ;75+       ;2;0;1.0;
97;1;1;1.0;1.0;808.41;2.0;3.0;74.51000213623047;75+       ;75+       ;11;1;1.0;
98;1;1;1.0;1.0;2285.18;1.0;1.0;100.0;75+       ;75+       ;29;1;1.0;
99;1;1;1.0;1.0;4075.77;1.0;2.0;80.12000274658203;75+       ;75+       ;2;3;1.0;
100;1;1;1.0;1.0;2062.47;2.0;3.0;74.6500015258789;75+       ;75+       ;5;1;1.0;
101;1;1;1.0;1.0;8498.7;2.0;4.0;58.779998779296875;75+       ;75+       ;80;7;1.0;
102;1;1;1.0;1.0;3545.7;2.0;3.0;74.9000015258789;75+       ;75+       ;5;0;1.0;
103;1;1;1.0;1.0;2164.27;2.0;4.0;49.150001525878906;75+       ;75+       ;4;1;1.0;
104;1;1;1.0;1.0;2234.06;2.0;4.0;51.849998474121094;75+       ;75+       ;2;0;1.0;
105;1;1;1.0;1.0;5019.15;2.0;2.0;84.13999938964844;75+       ;75+       ;9;0;1.0;
106;1;1;1.0;1.0;2155.93;1.0;4.0;50.20000076293945;75+       ;75+       ;12;2;1.0;
107;1;1;1.0;1.0;1473.44;1.0;5.0;47.099998474121094;75+       ;75+       ;5;1;1.0;
108;1;1;1.0;1.0;3298.79;1.0;4.0;57.36000061035156;75+       ;75+       ;8;0;1.0;
109;1;1;1.0;1.0;5153.39;2.0;6.0;36.150001525878906;75+       ;75+       ;4;1;1.0;
110;1;1;1.0;1.0;11178.178;2.0;1.0;100.0;90-95     ;75+       ;9;2;1.0;
111;1;1;1.0;1.0;8420.02;2.0;3.0;69.6500015258789;75+       ;75+       ;129;0;1.0;
112;1;1;1.0;1.0;980.93;2.0;5.0;48.63999938964844;75+       ;75+       ;6;1;1.0;
113;1;1;1.0;1.0;1137.9;1.0;4.0;61.279998779296875;75+       ;75+       ;9;7;1.0;
114;1;1;1.0;1.0;3713.63;1.0;3.0;69.19000244140625;90-95     ;75+       ;5;0;1.0;
115;1;1;1.0;1.0;4200.69;1.0;1.0;100.0;90-95     ;75+       ;2;2;1.0;
116;1;1;1.0;1.0;2444.68;2.0;2.0;92.69999694824219;75+       ;75+       ;27;0;1.0;
117;1;1;1.0;1.0;5069.51;2.0;3.0;71.47000122070312;90-95     ;75+       ;13;0;1.0;
118;1;1;1.0;1.0;2676.06;1.0;2.0;87.86000061035156;75+       ;75+       ;22;5;1.0;
119;1;1;1.0;1.0;1247.83;2.0;1.0;100.0;90-95     ;75+       ;13;0;1.0;
120;1;1;1.0;1.0;6529.58;2.0;1.0;100.0;75+       ;75+       ;77;4;1.0;
121;1;1;1.0;1.0;7580.32;1.0;3.0;72.91000366210938;75+       ;75+       ;4;1;1.0;
122;1;1;1.0;1.0;2023.63;2.0;3.0;63.27000045776367;75+       ;75+       ;11;3;1.0;
123;1;1;1.0;1.0;72146.84;1.0;3.0;74.75;90-95     ;75+       ;34;0;1.0;
124;1;1;1.0;1.0;25003.37;1.0;5.0;47.5;75+       ;75+       ;22;0;1.0;
125;1;1;1.0;1.0;15866.95;1.0;1.0;100.0;90-95     ;75+       ;5;1;1.0;
126;1;1;1.0;1.0;3858.74;1.0;4.0;53.869998931884766;75+       ;75+       ;23;2;1.0;
127;1;1;1.0;1.0;3926.99;1.0;2.0;82.80000305175781;75+       ;75+       ;5;0;1.0;
128;1;1;1.0;1.0;417.6;2.0;2.0;83.38999938964844;75+       ;75+       ;11;0;1.0;
129;1;1;1.0;1.0;435.75;2.0;3.0;65.80000305175781;75+       ;75+       ;4;0;1.0;
130;1;1;1.0;1.0;3025.69;2.0;4.0;62.619998931884766;75+       ;75+       ;24;8;1.0;
131;1;1;1.0;1.0;1813.83;1.0;4.0;60.83000183105469;75+       ;75+       ;3;0;1.0;
132;1;1;1.0;1.0;3263.41;1.0;3.0;77.4800033569336;75+       ;75+       ;8;2;1.0;
133;1;1;1.0;1.0;11989.17;1.0;1.0;100.0;75+       ;75+       ;20;1;1.0;
134;1;1;1.0;1.0;1203.46;1.0;3.0;79.68000030517578;75+       ;75+       ;8;1;1.0;
135;1;1;1.0;1.0;456.89;1.0;4.0;50.209999084472656;75+       ;75+       ;9;0;1.0;
136;1;1;1.0;1.0;749.49;1.0;4.0;54.02000045776367;75+       ;75+       ;4;1;1.0;
137;1;1;1.0;1.0;2672.36;1.0;4.0;56.47999954223633;75+       ;75+       ;4;0;1.0;
138;1;1;1.0;1.0;705.24;1.0;4.0;58.040000915527344;75+       ;75+       ;4;1;1.0;
139;1;1;1.0;1.0;3521.34;2.0;3.0;79.20999908447266;75+       ;75+       ;18;1;1.0;
140;1;1;1.0;1.0;3561.23;2.0;4.0;61.11000061035156;75+       ;75+       ;8;0;1.0;
141;1;1;1.0;1.0;495.68;2.0;2.0;81.19999694824219;75+       ;75+       ;8;1;1.0;
142;1;1;1.0;1.0;34385.13;1.0;3.0;65.9800033569336;75+       ;75+       ;7;1;1.0;
143;1;1;1.0;1.0;2822.13;2.0;3.0;68.43000030517578;75+       ;75+       ;2;0;1.0;
144;1;1;1.0;1.0;1487.89;1.0;1.0;100.0;75+       ;75+       ;24;4;1.0;
145;1;1;1.0;1.0;2491.9;2.0;2.0;93.81999969482422;75+       ;75+       ;16;0;1.0;
146;1;1;1.0;1.0;4561.69;2.0;4.0;50.939998626708984;75+       ;75+       ;8;1;1.0;
147;1;1;1.0;1.0;1474.45;1.0;3.0;71.70999908447266;90-95     ;75+       ;90;0;1.0;
148;1;1;1.0;1.0;8277.58;2.0;1.0;100.0;75+       ;75+       ;27;0;1.0;
149;1;1;1.0;1.0;1175.26;1.0;4.0;54.459999084472656;75+       ;75+       ;2;0;1.0;
150;1;1;1.0;1.0;11759.07;2.0;5.0;46.369998931884766;90-95     ;75+       ;49;1;1.0;
151;1;1;1.0;1.0;6774.68;2.0;4.0;62.41999816894531;75+       ;75+       ;12;0;1.0;
152;1;1;1.0;1.0;3352.41;1.0;3.0;66.66000366210938;90-95     ;75+       ;7;0;1.0;
153;1;1;1.0;1.0;1568.7;1.0;1.0;100.0;75+       ;75+       ;13;0;1.0;
154;1;1;1.0;1.0;6733.98;2.0;3.0;76.52999877929688;75+       ;75+       ;46;4;1.0;
155;1;1;1.0;1.0;1257.95;2.0;2.0;84.95999908447266;75+       ;75+       ;8;1;1.0;
156;1;1;1.0;1.0;1469.87;2.0;4.0;49.79999923706055;75+       ;75+       ;16;0;1.0;
157;1;1;1.0;1.0;966.35;2.0;3.0;65.83999633789062;75+       ;75+       ;3;0;1.0;
158;1;1;1.0;1.0;42989.35;1.0;2.0;95.08000183105469;75+       ;75+       ;22;4;1.0;
159;1;1;1.0;1.0;439.08;1.0;5.0;48.79999923706055;75+       ;75+       ;2;0;1.0;
160;1;1;1.0;1.0;992.24;1.0;6.0;36.38999938964844;75+       ;75+       ;2;0;1.0;
161;1;1;1.0;1.0;4411.39;2.0;2.0;93.4800033569336;90-95     ;75+       ;33;3;1.0;
162;1;1;1.0;1.0;12977.57;1.0;4.0;49.400001525878906;75+       ;75+       ;4;0;1.0;
163;1;1;1.0;1.0;12355.48;1.0;4.0;61.220001220703125;90-95     ;75+       ;6;0;1.0;
164;1;1;1.0;1.0;2604.73;2.0;5.0;48.630001068115234;75+       ;75+       ;4;0;1.0;
165;1;1;1.0;1.0;3640.92;1.0;3.0;65.08999633789062;75+       ;75+       ;3;0;1.0;
166;1;1;1.0;1.0;1363.85;2.0;1.0;100.0;90-95     ;75+       ;18;2;1.0;
167;1;1;1.0;1.0;6745.69;2.0;2.0;90.94999694824219;90-95     ;75+       ;8;2;1.0;
168;1;1;1.0;1.0;1657.83;2.0;3.0;67.05000305175781;75+       ;75+       ;2;2;1.0;
169;1;1;1.0;1.0;2848.31;2.0;1.0;100.0;75+       ;75+       ;7;0;1.0;
170;1;1;1.0;1.0;6207.39;1.0;4.0;55.720001220703125;75+       ;75+       ;4;0;1.0;
171;1;1;1.0;1.0;2432.07;1.0;4.0;51.11000061035156;75+       ;75+       ;2;0;1.0;
172;1;1;1.0;1.0;15421.46;1.0;4.0;62.45000076293945;75+       ;75+       ;25;3;1.0;
173;1;1;1.0;1.0;3569.59;1.0;3.0;66.26000213623047;75+       ;75+       ;20;2;1.0;
174;1;1;1.0;1.0;1172.16;2.0;2.0;83.5999984741211;75+       ;75+       ;29;2;1.0;
175;1;1;1.0;1.0;20796.66;1.0;4.0;59.86000061035156;75+       ;75+       ;12;0;1.0;
176;1;1;1.0;1.0;1814.89;2.0;4.0;62.08000183105469;75+       ;75+       ;18;4;1.0;
177;1;1;1.0;1.0;15114.18;2.0;3.0;70.55999755859375;90-95     ;75+       ;23;1;1.0;
178;1;1;1.0;1.0;1000.28;2.0;4.0;51.959999084472656;60-75     ;60-75     ;2;0;1.0;
179;1;1;1.0;1.0;21052.59;2.0;4.0;58.36000061035156;75+       ;75+       ;11;4;1.0;
180;1;1;1.0;1.0;5020.64;1.0;4.0;57.560001373291016;75+       ;75+       ;10;1;1.0;
181;1;1;1.0;1.0;199.13;2.0;2.0;84.44999694824219;75+       ;75+       ;13;1;1.0;
182;1;1;1.0;1.0;4258.65;1.0;3.0;66.13999938964844;90-95     ;75+       ;11;3;1.0;
183;1;1;1.0;1.0;3071.81;1.0;4.0;50.63999938964844;75+       ;75+       ;8;1;1.0;
184;1;1;1.0;1.0;5235.81;1.0;3.0;69.80000305175781;75+       ;75+       ;7;0;1.0;
185;1;1;1.0;1.0;2783.48;2.0;3.0;72.75;75+       ;75+       ;1;1;1.0;
186;1;1;1.0;1.0;3455.7;1.0;5.0;47.75;75+       ;75+       ;34;9;1.0;
187;1;1;1.0;1.0;5233.09;1.0;4.0;62.93000030517578;75+       ;75+       ;27;0;1.0;
188;1;1;1.0;1.0;2203.66;1.0;4.0;49.4900016784668;75+       ;75+       ;6;2;1.0;
189;1;1;1.0;1.0;10105.78;1.0;3.0;65.69999694824219;75+       ;75+       ;12;0;1.0;
190;1;1;1.0;1.0;1881.64;1.0;2.0;86.48999786376953;75+       ;75+       ;4;2;1.0;
191;1;1;1.0;1.0;8125.75;1.0;3.0;69.05999755859375;75+       ;75+       ;5;1;1.0;
192;1;1;1.0;1.0;1039.92;2.0;4.0;49.95000076293945;75+       ;75+       ;3;0;1.0;
193;1;1;1.0;1.0;4793.76;2.0;4.0;55.5;75+       ;75+       ;60;1;1.0;
194;1;1;1.0;1.0;1618.02;2.0;4.0;57.5099983215332;75+       ;75+       ;7;1;1.0;
195;1;1;1.0;1.0;956.65;2.0;3.0;76.25;75+       ;75+       ;4;1;1.0;
196;1;1;1.0;1.0;54642.96;1.0;4.0;59.560001373291016;90-95     ;75+       ;17;0;1.0;
197;1;1;1.0;1.0;13482.31;1.0;4.0;57.2400016784668;75+       ;75+       ;20;1;1.0;
198;1;1;1.0;1.0;4653.91;2.0;4.0;52.38999938964844;75+       ;75+       ;11;0;1.0;
199;1;1;1.0;1.0;1743.1;2.0;2.0;83.26000213623047;75+       ;75+       ;21;5;1.0;
200;1;1;1.0;1.0;2343.87;2.0;4.0;49.540000915527344;75+       ;75+       ;6;2;1.0;
201;1;1;1.0;1.0;4940.57;1.0;3.0;78.04000091552734;75+       ;75+       ;11;3;1.0;
202;1;1;1.0;1.0;4032.22;2.0;3.0;71.20999908447266;90-95     ;75+       ;5;0;1.0;
203;1;1;1.0;1.0;2711.28;1.0;4.0;60.36000061035156;75+       ;75+       ;8;0;1.0;
204;1;1;1.0;1.0;2706.24;1.0;4.0;51.380001068115234;75+       ;75+       ;1;0;1.0;
205;1;1;1.0;1.0;13723.32;1.0;3.0;69.11000061035156;90-95     ;75+       ;20;0;1.0;
206;1;1;1.0;1.0;780.67;1.0;4.0;52.880001068115234;75+       ;75+       ;2;0;1.0;
207;1;1;1.0;1.0;1066.5;2.0;4.0;61.77000045776367;75+       ;75+       ;5;1;1.0;
208;1;1;1.0;1.0;1098.25;1.0;3.0;79.05999755859375;75+       ;75+       ;2;1;1.0;
209;1;1;1.0;1.0;735.77;1.0;4.0;49.56999969482422;75+       ;75+       ;1;1;1.0;
210;1;1;1.0;1.0;6510.49;2.0;3.0;65.86000061035156;75+       ;75+       ;25;0;1.0;
211;1;1;1.0;1.0;1226.6;1.0;3.0;78.55000305175781;75+       ;75+       ;5;1;1.0;
212;1;1;1.0;1.0;891.74;2.0;4.0;62.2599983215332;75+       ;75+       ;19;3;1.0;
213;1;1;1.0;1.0;767.62;2.0;4.0;53.52000045776367;75+       ;75+       ;4;0;1.0;
214;1;1;1.0;1.0;9440.71;1.0;3.0;68.22000122070312;75+       ;75+       ;22;4;1.0;
215;1;1;1.0;1.0;2090.45;2.0;3.0;79.51000213623047;75+       ;75+       ;4;2;1.0;
216;1;1;1.0;1.0;3236.41;1.0;4.0;52.36000061035156;75+       ;75+       ;15;0;1.0;
217;1;1;1.0;1.0;840.58;1.0;4.0;57.599998474121094;75+       ;75+       ;3;1;1.0;
218;1;1;1.0;1.0;6527.26;2.0;4.0;60.84000015258789;75+       ;75+       ;27;0;1.0;
219;1;1;1.0;1.0;15846.75;1.0;4.0;50.08000183105469;90-95     ;75+       ;1;0;1.0;
220;1;1;1.0;1.0;8632.19;2.0;1.0;100.0;75+       ;75+       ;13;4;1.0;
221;1;1;1.0;1.0;9908.2301;2.0;1.0;100.0;75+       ;75+       ;29;0;1.0;
222;1;1;1.0;1.0;21072.08;1.0;5.0;44.66999816894531;75+       ;75+       ;5;0;1.0;
223;1;1;1.0;1.0;15889.29;2.0;1.0;100.0;75+       ;75+       ;115;0;1.0;
224;1;1;1.0;1.0;2886.95;1.0;3.0;71.08000183105469;90-95     ;75+       ;5;0;1.0;
225;1;1;1.0;1.0;2630.78;2.0;3.0;78.05999755859375;75+       ;75+       ;2;0;1.0;
226;1;1;1.0;1.0;47783.31;1.0;4.0;55.220001220703125;75+       ;75+       ;4;3;1.0;
227;1;1;1.0;1.0;2332.22;1.0;4.0;53.47999954223633;75+       ;75+       ;4;0;1.0;
228;1;1;1.0;1.0;2120.34;2.0;2.0;85.91000366210938;75+       ;75+       ;20;1;1.0;
229;1;1;1.0;1.0;3000.71;2.0;1.0;100.0;75+       ;75+       ;7;0;1.0;
230;1;1;1.0;1.0;2994.46;2.0;2.0;80.27999877929688;75+       ;75+       ;20;3;1.0;
231;1;1;1.0;1.0;2394.5;2.0;3.0;70.11000061035156;75+       ;75+       ;10;4;1.0;
232;1;1;1.0;1.0;3379.5;1.0;4.0;55.189998626708984;75+       ;75+       ;4;0;1.0;
233;1;1;1.0;1.0;4058.59;1.0;2.0;87.1500015258789;75+       ;75+       ;14;1;1.0;
234;1;1;1.0;1.0;3253.16;1.0;4.0;51.400001525878906;75+       ;75+       ;26;4;1.0;
235;1;1;1.0;1.0;8275.19;1.0;5.0;48.33000183105469;75+       ;75+       ;2;0;1.0;
236;1;1;1.0;1.0;8520.29;2.0;2.0;82.30000305175781;75+       ;75+       ;19;1;1.0;
237;1;1;1.0;1.0;804.92;1.0;5.0;48.54999923706055;75+       ;75+       ;1;1;1.0;
238;1;1;1.0;1.0;7246.56;1.0;2.0;92.66000366210938;75+       ;75+       ;13;1;1.0;
239;1;1;1.0;1.0;4511.99;1.0;1.0;100.0;75+       ;75+       ;19;7;1.0;
240;1;1;1.0;1.0;299.46;2.0;5.0;42.16999816894531;75+       ;75+       ;3;1;1.0;
241;1;1;1.0;1.0;1690.98;2.0;2.0;91.29000091552734;75+       ;75+       ;9;1;1.0;
242;1;1;1.0;1.0;16493.01;1.0;4.0;56.939998626708984;75+       ;75+       ;6;0;1.0;
243;1;1;1.0;1.0;8241.41;2.0;8.0;26.8700008392334;75+       ;75+       ;4;9;1.0;
244;1;1;1.0;1.0;7159.27;2.0;1.0;100.0;75+       ;75+       ;21;2;1.0;
245;1;1;1.0;1.0;7086.97;2.0;3.0;63.43000030517578;75+       ;75+       ;26;3;1.0;
246;1;1;1.0;1.0;3524.35;2.0;4.0;49.38999938964844;75+       ;75+       ;2;0;1.0;
247;1;1;1.0;1.0;20019.12;1.0;1.0;100.0;90-95     ;75+       ;36;1;1.0;
248;1;1;1.0;1.0;20892.59;1.0;3.0;73.87000274658203;75+       ;75+       ;93;3;1.0;
249;1;1;1.0;1.0;1232.84;2.0;1.0;100.0;90-95     ;75+       ;32;11;1.0;
250;1;1;1.0;1.0;13984.27;1.0;3.0;76.18000030517578;75+       ;75+       ;3;0;1.0;
251;1;1;1.0;1.0;13066.78;2.0;3.0;74.97000122070312;75+       ;75+       ;18;2;1.0;
252;1;1;1.0;1.0;4489.28;1.0;5.0;48.279998779296875;75+       ;75+       ;6;1;1.0;
253;1;1;1.0;1.0;1966.38;2.0;2.0;82.23999786376953;75+       ;75+       ;16;0;1.0;
254;1;1;1.0;1.0;6640.1;1.0;1.0;100.0;75+       ;75+       ;61;4;1.0;
255;1;1;1.0;1.0;6201.13;1.0;4.0;51.939998626708984;75+       ;75+       ;9;2;1.0;
256;1;1;1.0;1.0;8031.93;1.0;3.0;76.52999877929688;75+       ;75+       ;28;14;1.0;
257;1;1;1.0;1.0;3199.66;1.0;2.0;92.0999984741211;75+       ;75+       ;15;2;1.0;
258;1;1;1.0;1.0;6758.51;1.0;2.0;86.88999938964844;75+       ;75+       ;11;3;1.0;
259;1;1;1.0;1.0;1082.32;1.0;5.0;48.5099983215332;75+       ;75+       ;3;0;1.0;
